origin,destination,busline,class
398,76,REAL EXPRESSO,EXECUTIVO
57,77,AGUIA BRANCA,CONVENCIONAL
57,77,AGUIA BRANCA,SEMI-LEITO
232,77,AGUIA BRANCA,CONVENCIONAL
232,77,AGUIA BRANCA,SEMI-LEITO
428,77,RAPIDO FEDERAL,CONVENCIONAL
428,77,RAPIDO FEDERAL,CONVENCIONAL
428,77,RAPIDO FEDERAL,CONVENCIONAL
428,77,RAPIDO FEDERAL,CONVENCIONAL
508,77,AGUIA BRANCA,SEMI-LEITO
508,77,AGUIA BRANCA,CONVENCIONAL
508,77,AGUIA BRANCA,EXECUTIVO
508,77,AGUIA BRANCA,CONVENCIONAL
508,77,AGUIA BRANCA,CONVENCIONAL
549,82,ITAPEMIRIM,CONV C/ AR
549,83,ITAPEMIRIM,CONV C/ AR
549,83,ITAPEMIRIM,CONV C/ AR
549,83,ITAPEMIRIM,CONV C/ AR
1,84,SALUTARIS,CONVENCIONAL
1,85,1001,CONV C/AR
1,85,ITAPEMIRIM,CONV C/ AR
1,85,EXPRESSO BRASILEIRO,CONVENCIONAL
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
57,91,COSTA VERDE,CONV
85,91,COSTA VERDE,CONV
85,91,COSTA VERDE,CONV
85,91,COSTA VERDE,CONV
85,91,COSTA VERDE,CONV
258,91,COSTA VERDE,CONV
258,91,COSTA VERDE,CONV
258,91,COSTA VERDE,CONV
258,91,COSTA VERDE,CONV
57,96,1001,CONVENCIONAL
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,96,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONVENCIONAL
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONVENCIONAL
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONVENCIONAL
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
57,102,1001,CONV C/AR
1,105,CATARINENSE,EXECUTIVO
1,105,CATARINENSE,CONV. AR+WC
1,105,CATARINENSE,CONV DD
1,105,CATARINENSE,LEITO DD
1,105,CATARINENSE,EXECUTIVO DD
1,105,CATARINENSE,LEITO DD
1,105,CATARINENSE,CONV DD
1,105,CATARINENSE,LEITO DD
1,105,CATARINENSE,CONV. AR+WC
1,105,CATARINENSE,CONV DD
1,105,CATARINENSE,LEITO DD
1,105,1001,CONV C/AR
1,105,1001,CONV C/AR
1,105,ITAPEMIRIM,SEMI LEITO
1,105,ITAPEMIRIM,CONV C/ AR
1,105,PLUMA,CONVENCIONAL
1,105,PLUMA,LEITO
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,EXECUTIVO DD
55,105,CATARINENSE,LEITO DD
55,105,CATARINENSE,CONV. AR+WC
55,105,CATARINENSE,CONV. AR+WC
55,105,PLUMA,CONVENCIONAL
450,105,ITAPEMIRIM,SEMI LEITO
450,105,ITAPEMIRIM,CONV C/ AR
450,105,PLUMA,DOUBLE DECK
450,105,PLUMA,LEITO
450,105,PLUMA,DOUBLE DECK
450,105,PLUMA,LEITO
450,105,PLUMA,DOUBLE DECK
450,105,PLUMA,LEITO
1531,105,BRASIL SUL,CONVENC.
1531,105,BRASIL SUL,CONVENC.
1531,105,BRASIL SUL,CONVENC.
1,106,GARDENIA,COMERCIAL
1,106,GARDENIA,COMERCIAL
1,106,GARDENIA,COMERCIAL
1,106,GARDENIA,COMERCIAL
1,106,UTIL,CON
1,106,UTIL,CON
57,106,UTIL,C/AR
57,106,UTIL,S.LEI
57,106,UTIL,CON
57,106,UTIL,CON
64,106,UTIL,CON
64,106,UTIL,CON
64,106,UTIL,CON
64,106,UTIL,CON
1,114,CATARINENSE,EXECUTIVO
1,114,CATARINENSE,LEITO
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
55,114,CATARINENSE,CONV. AR+WC
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
57,128,1001,CONV C/AR
1,129,1001,LEITO DS
1,129,1001,CONV DS
1,129,1001,CONV DS
1,129,1001,LEITO DS
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONVENCIONAL
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
57,129,1001,CONV C/AR
64,129,UTIL,CON
64,129,UTIL,EXE
64,129,UTIL,S.LEI
258,129,1001,CONV C/AR
258,129,1001,CONVENCIONAL
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
258,129,1001,CONV C/AR
1,137,1001,CONV C/AR
1,137,1001,CONV C/AR
1,137,1001,ESPECIAL
1,140,ITAPEMIRIM,LEITO
1,140,ITAPEMIRIM,LEITO-CAMA
1,140,ITAPEMIRIM,CONV C/ AR
1,140,ITAPEMIRIM,LEITO-CAMA
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,EXECUTIVO DD
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,EXEC MASTER
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,LEITO DD
57,140,1001,EXECUTIVO DD
57,140,1001,CONV C/AR
57,140,1001,EXEC MASTER
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,EXEC MASTER
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,EXEC MASTER
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,EXEC MASTER
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,140,1001,CONV C/AR
57,140,1001,EXECUTIVO DD
57,140,1001,LEITO DD
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,EXECUTIVO DD
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,EXEC MASTER
57,141,1001,CONV C/AR
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,CONV C/AR
57,141,1001,CONV C/AR
57,141,1001,LEITO DD
57,141,1001,EXECUTIVO DD
57,141,1001,CONV C/AR
57,141,1001,EXEC MASTER
57,141,1001,CONV C/AR
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,CONV C/AR
57,141,1001,EXEC MASTER
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,CONV C/AR
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,CONV C/AR
57,141,1001,EXEC MASTER
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,141,1001,EXEC MASTER
57,141,1001,CONV C/AR
57,141,1001,EXECUTIVO DD
57,141,1001,LEITO DD
57,148,UTIL,CON
57,148,UTIL,EXE
1,152,ITAPEMIRIM,CONV C/ AR
1,152,ITAPEMIRIM,CONV C/ AR
1,152,ITAPEMIRIM,CONV C/ AR
1,154,PLUMA,CONVENCIONAL
1,154,PLUMA,CONVENCIONAL
1,154,PLUMA,CONVENCIONAL
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,LEITO PR
55,154,CATARINENSE,CONV. AR+WC
55,154,CATARINENSE,LEITO PR
55,154,CATARINENSE,CONV. AR+WC
55,154,GARCIA,CONVENC.
55,154,GARCIA,CONVENC.
55,154,GARCIA,LEITO
1,162,UTIL,CON
1,162,UTIL,CON
57,162,UTIL,EXE
57,162,UTIL,CON
1,168,PLUMA,CONVENCIONAL
1,168,PLUMA,LEITO
1,173,1001,CONV C/AR
1,173,ITAPEMIRIM,CONV C/ AR
1,173,EXPRESSO BRASILEIRO,CONVENCIONAL
1,184,PLUMA,CONVENCIONAL
1,184,PLUMA,CONVENCIONAL
1,184,PLUMA,CONVENCIONAL
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,LEITO PR
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,CONV. AR+WC
55,184,CATARINENSE,LEITO PR
55,184,CATARINENSE,CONV. AR+WC
57,184,PLUMA,CONVENCIONAL
57,184,PLUMA,CONVENCIONAL
68,184,CATARINENSE,CONV. AR+WC
68,184,PLUMA,CONVENCIONAL
68,184,PLUMA,CONVENCIONAL
68,184,PLUMA,LEITO
1,189,ITAPEMIRIM,CONV C/ AR
1,189,ITAPEMIRIM,CONV C/ AR
1,189,ITAPEMIRIM,CONV C/ AR
1,207,CATARINENSE,EXECUTIVO
1,207,CATARINENSE,CONV. AR+WC
1,207,CATARINENSE,CONV DD
1,207,CATARINENSE,LEITO DD
1,207,CATARINENSE,EXECUTIVO DD
1,207,CATARINENSE,LEITO DD
1,207,CATARINENSE,CONV DD
1,207,CATARINENSE,LEITO DD
1,207,CATARINENSE,CONV. AR+WC
1,207,CATARINENSE,CONV. AR+WC
1,207,CATARINENSE,CONV DD
1,207,CATARINENSE,LEITO DD
1,207,1001,CONV C/AR
1,207,1001,CONV C/AR
2,207,CATARINENSE,EXECUTIVO DS
2,207,CATARINENSE,LEITO DS
2,207,CATARINENSE,CONV. AR+WC
55,207,CATARINENSE,CONV. AR+WC
